ContaID;Agencia;Tipo_Conta;Nome_Cliente;CPF_Cliente;Data_Abertura;Saldo_Atual;Limite_Credito;Data_Ultimo_Movimento;Status_Conta;Score_Credito;Renda_Mensal
58269-U;9577;Poupança;Sra. Eloah Moura;536.807.149-39;2022-07-27;6207.04;19.21;2024-12-17;Ativa;87;8824.4
89513-N;5450;Poupança;Helena Borges;026.534.789-00;2016-07-08;8382.41;141.92;2017-07-19;Inativa;495;6449.73
71779-N;4825;;João Felipe Novaes;743.160.925-61;2015-04-28;16891.97;133.18;2016-04-09;Encerrada;817;4881.7
16525-K;1422;Poupança;Rhavi Alves;572.386.091-77;2015-11-06;30888.46;33.31;2022-05-05;Inativa;223;1856.82
67388-R;9096;Salário;Heitor Novaes;930.472.861-40;2023-12-17;15051.51;170.36;2024-06-06;Em Atraso;849;5516.28
23353-J;5087;;Melina da Mata;538.067.912-95;2018-07-24;;161.65;2024-07-08;Ativa;798;16272.85
12562-V;7819;Poupança;Sr. Renan Moraes;679.582.134-09;2024-12-14;9905.04;90.22;2025-01-14;Em Atraso;490;17829.61
10679-T;5927;Poupança;Srta. Heloisa Andrade;541.876.320-26;2015-08-28;42261.19;70.04;;Ativa;289;15681.59
86906-U;6400;Corrente;Dr. Mateus das Neves;273.461.980-69;2020-02-24;20584.53;210.74;2020-07-05;Encerrada;911;18580.88
85490-S;2240;Corrente;Pedro Lucas Silveira;498.735.612-00;2019-02-11;44051.04;44.9;2022-11-29;Inativa;227;2995.23
13457-L;1524;Salário;Marina Pires;371.026.489-87;2016-10-12;28251.92;11.25;2018-08-12;Encerrada;92;12496.85
10728-B;8184;Salário;Srta. Pietra Melo;293.450.716-52;2020-02-17;31953.92;275.63;2024-12-19;Ativa;980;19056.23
38828-Y;8463;Corrente;Gael Henrique Pacheco;891.507.436-00;;18486.89;82.01;2024-03-14;Em Atraso;474;14434.25
90477-J;5468;Salário;Pedro Miguel Macedo;901.238.754-04;2015-12-04;48682.83;108.92;2019-05-07;Encerrada;936;5137.28
27136-J;3946;Poupança;Sr. Luiz Fernando Siqueira;946.827.510-85;2021-12-08;20881.43;113.26;2024-08-30;Encerrada;561;10368.86
28330-L;8971;Salário;Ayla Gomes;471.869.250-49;2023-04-17;7105.3;92.46;2024-03-05;Encerrada;885;6365.14
39725-V;1618;Poupança;Benício Novais;156.470.832-26;2023-11-01;5538.44;29.35;2024-01-30;Encerrada;167;12145.39
78174-Y;6433;Corrente;Melissa Fonseca;639.057.814-84;2020-07-02;;241.15;2022-01-06;Ativa;869;4800.97
53458-B;6945;Salário;Nicolas Borges;895.374.610-84;2023-09-15;29417.18;35.92;2024-10-08;Encerrada;121;13711.49
14539-E;3287;Corrente;Sr. Caleb da Cunha;689.724.015-01;2017-02-20;47160.54;131.69;2021-01-14;Em Atraso;545;14865.08
45387-U;6703;Corrente;Fernando Oliveira;071.964.538-75;2022-09-23;5285.0;189.01;2024-05-04;Ativa;708;3457.78
32989-U;2062;Poupança;Sara Fernandes;890.517.324-14;2019-11-10;32465.8;159.01;2020-07-09;;622;18007.27
28112-K;3859;Poupança;Renan Mendes;168.452.730-90;2019-12-03;19219.23;38.99;2024-03-01;Encerrada;258;18347.69
19368-R;5183;Corrente;Lara Sampaio;432.657.089-00;2016-01-27;25033.61;136.75;2018-11-06;Em Atraso;917;17510.56
64039-G;8762;Corrente;Luan da Mata;713.259.084-79;2018-01-22;30337.72;143.46;2023-06-11;Em Atraso;757;6681.54
74890-K;4329;Corrente;Marina Montenegro;875.132.904-23;2017-10-03;44301.73;1.35;2018-12-09;Inativa;10;17743.57
87704-V;6646;Corrente;Emilly Mendes;145.729.603-99;2021-05-23;3702.1;147.81;2021-10-13;Em Atraso;1300;16660.78
60514-U;8547;Poupança;Sra. Ana Laura Cavalcanti;290.746.813-87;2017-10-08;7743.36;256.54;2019-05-26;Ativa;864;
36939-S;9278;Poupança;Ravi Casa Grande;708.264.139-78;2017-01-15;46589.31;49.08;2019-10-10;Em Atraso;488;6737.87
27461-C;8047;;Rebeca Castro;354.827.619-91;2024-07-08;25174.48;79.15;2025-01-17;Em Atraso;516;17423.58
28485-G;;Corrente;Maria Laura Silva;478.213.596-37;2021-09-06;25356.86;31.42;2023-09-05;Inativa;136;8842.07
80232-Y;2466;Corrente;Théo das Neves;539.617.280-03;2023-05-16;220042.6;130.24;2023-08-08;Em Atraso;912;15204.19
17549-V;8906;Salário;Anna Liz Brito;569.871.204-20;2017-06-01;1410.95;0.6;2019-01-01;Em Atraso;3;16247.41
97255-I;7143;;Maria Alice da Paz;152.647.083-71;2023-06-14;42826.55;7.3;2025-01-24;Ativa;59;8592.0
93475-B;8095;Salário;Sabrina Rezende;704.261.538-71;2022-03-09;14756.07;64.72;2024-10-10;Inativa;503;10354.92
46354-S;6141;Salário;Sr. Bernardo Siqueira;978.421.630-22;2019-10-19;7386.88;201.25;2022-09-14;Ativa;887;2750.55
22457-A;4199;Poupança;Benicio Camargo;361.409.872-96;;38843.75;;2025-01-15;Ativa;851;15763.71
42829-N;9702;Salário;Gael Melo;387.591.402-32;2019-04-21;17711.2;109.2;2024-01-03;Ativa;615;17688.74
29993-X;5756;Salário;;487.963.250-38;2017-11-28;32803.35;152.9;2024-01-27;Em Atraso;654;18659.91
69830-Q;2739;Poupança;Lorenzo Correia;724.953.816-00;2016-12-30;26417.48;125.73;2021-08-02;Em Atraso;471;11383.91
10343-M;2449;Corrente;Thiago Macedo;543.691.287-73;2022-06-13;886.16;99.84;2023-04-18;Inativa;765;12202.65
39395-Z;7908;Poupança;Liz Albuquerque;364.259.081-06;2019-07-20;13544.09;65.7;2022-06-18;Inativa;;18543.87
57853-I;9031;Corrente;Lorena Sousa;150.249.638-06;2016-01-03;8922.59;59.39;2016-07-22;Inativa;343;5939.91
86384-S;6806;Salário;Maria Júlia Correia;937.514.286-82;2017-01-02;21032.23;32.58;2018-12-21;Encerrada;205;10773.74
61029-P;6628;Corrente;Benjamim Carvalho;709.264.318-03;2020-11-17;46948.0;161.8;2021-08-14;Encerrada;720;18973.38
84573-S;5882;Corrente;Maya Vasconcelos;260.497.853-92;2020-10-30;10612.29;160.36;2022-11-19;Ativa;577;19855.97
35158-C;9080;Poupança;Levi Peixoto;238.695.407-29;2016-01-09;39448.6;43.35;2016-12-22;Em Atraso;245;18617.88
94914-E;5749;Poupança;Rael Martins;965.824.031-33;2018-12-11;19952.96;231.35;2024-12-30;Encerrada;954;13429.29
12064-A;9664;Poupança;Laís Nascimento;706.982.451-30;2020-09-06;31955.75;25.71;2024-01-06;Inativa;117;7043.2
28835-P;3154;Salário;Valentim Ferreira;519.847.603-00;2023-10-17;25058.95;109.87;2024-08-31;Ativa;693;11325.6
56422-K;2627;Corrente;Dr. Renan Cardoso;235.417.986-37;2017-02-06;10945.14;30.76;2023-11-26;;155;16045.14
57959-D;8802;Corrente;Bryan Araújo;380.976.154-01;2018-05-01;47575.61;32.83;2020-03-16;Ativa;194;8558.47
;5638;Corrente;Anthony Gabriel Moreira;052.719.348-88;2022-03-24;27968.0;29.27;2024-10-19;Inativa;127;18313.27
32131-X;4093;Corrente;Henry Alves;087.631.495-75;2023-05-29;25026.82;21.43;2024-05-18;Inativa;73;7379.29
23943-V;2434;Corrente;Ana Liz Moraes;196.280.734-78;2024-06-26;47604.62;71.37;2024-12-20;Em Atraso;261;6389.07
38577-I;4864;Salário;Cecília Rocha;;2023-05-17;27084.64;122.32;2024-03-14;Inativa;867;11181.51
65978-Z;2850;Corrente;Srta. Maria Sophia Ramos;548.760.321-90;2019-09-21;18180.08;163.26;2024-11-08;Em Atraso;649;5780.34
92411-Y;5678;Corrente;Francisco Melo;473.956.180-84;2021-03-11;23195.56;119.73;2022-11-30;Inativa;785;8886.41
44469-X;7404;;Antônio Nogueira;047.698.235-92;2018-05-09;35557.26;24.21;2023-06-07;Encerrada;139;8138.04
55714-K;9186;Corrente;Lavínia Nascimento;589.764.031-93;2020-01-22;23270.54;121.75;2021-02-08;Encerrada;578;17872.4
50220-K;5181;Corrente;Murilo Ramos;958.170.234-23;2021-10-29;16059.48;98.73;2022-07-19;;694;5241.63
76430-G;1956;Poupança;Daniel das Neves;981.062.735-12;2017-10-25;46102.69;136.26;2021-01-08;Em Atraso;642;14439.53
69426-D;9070;Poupança;Gabriel Sá;732.018.956-95;2024-01-09;28882.38;166.76;2024-05-06;Inativa;627;3170.87
43838-W;6145;Poupança;Rebeca Gonçalves;706.413.289-31;2022-07-30;33919.63;22.7;2023-03-02;Ativa;110;9915.63
85697-H;3890;Corrente;Gabriela Fonseca;579.162.834-09;2017-10-27;2727.09;15.2;2021-09-05;Ativa;64;8640.06
97417-L;2602;Salário;Clarice Gomes;391.257.068-02;2016-08-12;-561.3;33.49;2022-02-12;Inativa;193;14592.56
80055-V;3773;Corrente;Dr. Mateus Novais;249.378.501-05;;44071.67;18.87;2021-03-25;Encerrada;73;3612.41
25968-P;5409;Corrente;Srta. Bianca Azevedo;154.936.027-25;2020-03-31;41525.64;105.34;2022-07-11;Inativa;529;10799.18
62286-H;4711;Corrente;Vicente Azevedo;396.150.248-05;2016-01-29;36724.28;56.43;2019-10-12;Encerrada;561;12243.93
99155-C;5360;Corrente;Maria Cecília Câmara;194.057.236-34;2020-01-25;31149.94;216.43;2021-05-24;Em Atraso;749;14333.85
71760-D;6301;Poupança;Levi Lopes;763.258.140-53;2020-05-24;30587.45;139.07;2024-06-24;Encerrada;473;15413.44
26703-S;2863;Poupança;Carlos Eduardo Marques;604.295.387-74;2023-10-08;12242.34;90.0;2024-11-13;Ativa;472;
90492-K;9372;Poupança;Dra. Maria Laura Barros;371.042.596-43;2015-10-11;49781.53;68.3;2017-02-28;Inativa;522;18563.62
86026-P;3589;Salário;Srta. Isadora Fernandes;;2022-09-09;34877.2;220.55;2022-10-10;Em Atraso;765;43549.73
58212-R;6048;Salário;João Felipe da Mota;827.941.305-79;2022-03-02;-564.93;66.59;2022-06-11;Em Atraso;226;14839.94
28990-K;1397;Salário;Pedro Miguel Aragão;013.726.598-03;2022-12-19;42389.13;97.74;2023-02-05;Em Atraso;696;16057.9
46783-X;5692;Poupança;Emanuelly Mendonça;089.653.472-38;2024-01-03;-104.94;54.47;2024-11-19;Em Atraso;310;12221.59
79181-E;1308;Salário;Sr. Isaque Ferreira;863.754.012-08;2024-07-21;20345.52;29.93;2024-09-19;Em Atraso;120;91364.78
35291-M;3744;Salário;Dr. Henry Lima;870.419.356-39;2021-05-18;44692.03;77.03;2023-12-27;Inativa;297;14596.06
34743-W;4806;Poupança;Joaquim Rios;168.092.753-12;2017-07-02;43358.03;58.62;2021-06-10;Encerrada;566;19977.53
14112-R;4091;Poupança;Julia Aparecida;053.274.869-74;2018-08-25;13610.92;94.4;2019-03-15;Em Atraso;878;9437.56
98784-F;9607;Poupança;Dr. Enzo Brito;280.641.735-07;2016-09-30;4469.38;18.34;2020-12-19;Inativa;85;17366.58
24173-H;6510;Corrente;Camila Barbosa;927.683.150-95;;33361.64;88.88;2017-02-12;Em Atraso;1500;3613.39
12410-E;;Corrente;Otto Rios;587.960.423-38;2015-06-06;33608.31;195.42;2024-12-21;Inativa;990;18471.67
47137-Z;6362;Salário;Henrique Araújo;265.413.970-07;2023-07-09;4152.21;115.25;2023-10-04;Encerrada;626;16039.29
71851-Z;5364;Corrente;Henry Gabriel Ferreira;143.069.257-06;2017-03-03;6520.03;28.01;2020-08-10;Inativa;160;2488.37
90451-X;1381;Corrente;Sra. Júlia Fogaça;184.096.327-13;2024-06-16;9828.75;2271.82;2024-11-09;Em Atraso;781;15356.16
49689-F;3794;Salário;Bento Moura;839.214.765-00;2018-07-26;1845.33;147.6;2024-03-25;Encerrada;716;11568.21
42970-F;3173;Corrente;Sr. Gael Henrique Aparecida;024.378.965-38;2023-09-29;15076.81;103.78;;Encerrada;971;8093.66
55662-O;6419;Salário;Maria Julia Ferreira;817.509.426-58;2021-06-21;11276.33;71.49;2024-01-01;Encerrada;283;17553.44
94839-Q;5198;Corrente;Davi Lucas Campos;507.468.293-29;2024-06-19;28754.43;149.53;2024-12-13;Ativa;537;8549.2
13015-F;3727;Corrente;Sara Lopes;352.691.480-05;;7909.24;1.11;2021-10-26;Encerrada;4;18001.82
55015-Q;7617;Corrente;Oliver Nascimento;463.298.107-96;2024-03-17;46816.12;109.74;2024-08-25;Encerrada;746;6601.97
66526-L;4515;Corrente;Marina Cassiano;058.467.192-01;2023-05-26;2088.84;118.66;2023-06-23;Em Atraso;844;12370.85
15072-P;1227;Salário;Melissa Oliveira;264.905.178-76;2017-06-19;21343.37;39.91;2024-10-26;Em Atraso;338;4042.28
57540-E;7566;Corrente;Sara da Conceição;695.104.327-25;2020-07-23;42755.86;144.41;2024-12-22;Inativa;565;12843.28
63831-K;1266;Poupança;Srta. Agatha Castro;154.739.602-43;2020-10-30;440747.75;187.76;2023-03-10;Ativa;952;8112.14
80897-N;6779;Salário;Maria Laura Duarte;983.746.510-75;2023-11-21;37211.48;146.24;2024-07-18;Inativa;775;16411.23
56780-O;6529;Poupança;Benício Marques;423.096.758-65;2022-04-29;23062.04;100.01;2024-11-19;Ativa;990;3956.83
48879-O;7510;Salário;Manuella da Rosa;941.078.263-50;2025-01-08;23631.1;33.79;2025-01-22;Ativa;303;16581.75
87332-D;5638;Poupança;Isis Azevedo;960.475.812-85;2023-05-22;30332.33;72.39;2023-10-25;Em Atraso;950;17437.11
36290-D;1193;Salário;Esther Gomes;801.263.497-03;2020-11-08;21442.53;6.09;2022-04-08;Encerrada;52;17319.98
22622-W;8800;Salário;Gustavo Correia;589.160.324-15;2023-07-15;33909.09;58.36;2024-01-13;Inativa;216;3070.65
43074-X;1087;Salário;Anthony Gabriel Sales;047.863.259-29;2016-02-06;18464.11;170.36;2021-04-19;Em Atraso;666;19027.64
72871-O;9698;Salário;Calebe Campos;936.721.085-02;2024-12-08;377754.46;63.84;2024-12-11;Ativa;318;15072.34
76038-T;1271;Corrente;Alice Cardoso;706.495.283-10;;33419.05;;2024-03-09;Encerrada;;3864.75
41435-S;5584;Corrente;Léo Peixoto;215.680.347-17;2020-03-29;;101.21;2024-10-06;Ativa;390;14027.32
89689-L;5730;Corrente;Gabriel Aparecida;815.732.069-03;2023-01-08;44929.95;27.54;2024-08-20;Ativa;102;9889.64
24604-N;5469;Corrente;Nicolas Novais;812.973.046-40;2017-03-26;8312.49;90.17;2022-10-11;Ativa;618;13469.0
33643-D;8666;Corrente;Bella Azevedo;347.265.908-47;2022-04-13;49203.19;165.75;2023-10-19;Inativa;577;3143.06
35976-J;6478;Corrente;Sr. Enzo Duarte;081.356.947-84;2022-07-20;48310.33;22.31;2023-01-23;;146;15990.44
74672-G;1837;Corrente;Rafael Campos;862.059.734-56;2017-01-15;69058.22;145.89;2023-08-10;Inativa;750;11854.47
59534-L;8259;Corrente;Yasmin Rezende;258.734.690-83;2015-11-02;12649.33;80.19;2015-12-12;Inativa;424;9985.05
29931-M;4106;Salário;José Pedro Aparecida;453.187.026-35;2020-09-22;43633.55;80.03;2021-08-01;Encerrada;619;8759.98
51488-L;6342;Poupança;Maria Marques;186.479.502-67;2020-10-25;41525.35;39.49;2022-11-14;Ativa;274;3337.54
92641-Q;1360;Poupança;Sr. Gael Jesus;139.725.608-77;2024-10-14;34068.8;90.81;2024-12-19;Em Atraso;315;16317.79
59939-M;1165;Poupança;Heitor Gonçalves;860.412.537-07;2016-05-20;20837.89;28.02;2024-08-27;Ativa;165;10425.65
55688-S;4700;Corrente;Dra. Ester Ramos;539.817.406-10;;15647.06;6.03;2021-07-14;Ativa;23;15133.73
70165-I;9970;Salário;Nathan Sá;937.205.416-06;2020-03-14;8157.76;137.15;2023-10-14;Em Atraso;653;15451.58
54613-U;2487;Salário;Beatriz Macedo;283.450.719-88;2018-10-25;15194.49;28.07;2022-01-16;Inativa;464;3627.42
96009-W;3077;Salário;Ana Carolina da Luz;295.643.710-07;2020-08-12;46656.24;219.38;2023-04-01;Inativa;766;18772.03
16652-T;7982;Corrente;Maitê Monteiro;012.485.796-58;2018-06-03;10413.73;30.8;2020-05-22;Inativa;262;1377.51
52277-E;6405;Salário;Dr. Rafael Barros;719.235.460-07;2022-04-08;3116.69;106.5;2024-09-20;Encerrada;499;19881.4
78699-Y;2338;Poupança;Thales Mendonça;482.176.539-09;2024-08-03;19644.1;2026.08;2024-10-26;Em Atraso;961;19058.49
58107-Q;2581;Salário;João Gabriel da Luz;215.630.789-02;2024-01-27;27546.15;203.18;2024-02-10;;837;14452.39
18533-L;3648;Corrente;Elisa Campos;029.684.157-94;2015-12-22;17184.56;79.06;2020-01-05;Em Atraso;608;9989.5
75431-G;4919;Corrente;Srta. Evelyn Ribeiro;684.572.930-10;2017-06-30;48353.16;198.83;2023-03-19;;797;18501.9
81840-X;8307;Poupança;Kaique Macedo;420.819.736-69;2023-09-13;27330.1;93.69;2024-04-20;Inativa;416;15480.72
59232-U;3363;Salário;Eduarda Melo;027.396.854-83;2019-03-27;40901.27;206.51;2025-01-15;Inativa;1500;6013.97
65786-X;1045;Corrente;Sr. Luigi Sousa;349.528.607-10;2021-04-04;9320.48;30.41;2022-01-28;Inativa;179;1511.03
77367-Y;4489;Poupança;Ana Cecília Cavalcanti;563.097.482-38;2020-08-25;46848.19;48.41;2021-10-16;Inativa;224;11050.75
33446-R;9489;Poupança;;643.058.297-38;2017-07-02;40056.03;151.71;2022-10-19;Inativa;747;4333.7
37079-K;7861;;João Pedro Martins;781.049.263-22;2022-05-14;18716.82;213.65;;Encerrada;904;13605.27
89542-W;6081;Corrente;Ana Luiza Novais;453.972.680-38;2021-07-11;7661.01;106.4;2023-05-05;Encerrada;417;12134.96
75449-P;9648;Poupança;Isabelly Sales;534.708.126-08;2015-07-12;4669.33;122.33;2022-01-10;Ativa;748;1856.41
35554-E;5675;Salário;Amanda Teixeira;725.931.480-04;2023-10-06;32277.23;6.0;2024-01-07;Inativa;58;24914.82
35100-N;6629;Salário;Maria Luiza Garcia;402.879.531-14;2024-02-13;9834.65;6.04;2024-06-12;Ativa;29;13756.58
41217-K;7072;Poupança;Dr. João Felipe Brito;394.126.508-33;2015-12-21;33249.33;158.11;2018-08-06;Encerrada;750;12053.75
25468-W;1298;Salário;Sra. Sofia Araújo;328.975.640-83;2021-02-27;374889.32;90.15;2023-12-24;Encerrada;730;20353.26
20395-K;3500;Poupança;Vitor Gabriel Macedo;280.351.964-05;2021-11-19;11736.63;63.17;2024-02-08;Ativa;314;19171.16
95304-F;2584;Corrente;Ravy Sá;083.724.169-31;2016-05-11;14423.4;199.99;2017-08-03;Em Atraso;790;14486.03
31572-V;3325;Salário;Enzo Gabriel Farias;958.763.124-28;2018-01-05;10507.3;78.12;2019-08-17;Inativa;306;10350.57
56973-P;3339;Salário;Clara Melo;690.872.135-30;2021-11-06;31270.58;47.92;2024-07-09;Ativa;210;11032.16
92275-O;8794;Corrente;Srta. Kamilly Cavalcante;759.234.618-46;2020-12-25;16429.01;45.07;2021-02-27;Ativa;405;9662.94
;3108;Poupança;Ravy Costela;297.603.851-12;2020-07-05;36651.64;;2024-10-03;Encerrada;179;10555.56
15326-H;6546;Poupança;Giovanna Albuquerque;402.673.951-16;2017-08-30;33248.82;8.06;2024-10-12;Encerrada;35;14553.81
29792-O;7597;Poupança;Maya Pereira;625.738.410-90;2021-03-26;18450.23;87.52;2022-08-10;Ativa;648;16472.88
66088-Z;1655;Salário;Danilo Oliveira;657.340.892-65;2016-01-17;1066.39;23.46;2016-10-15;Encerrada;140;
31788-J;1231;Poupança;Paulo Araújo;913.672.480-78;2021-01-29;10154.32;117.82;2022-10-23;Ativa;502;12976.53
37114-S;4657;Poupança;Liam Costa;829.365.170-95;;1834.42;16.35;2023-12-24;Em Atraso;80;2938.62
57413-A;1256;Corrente;Srta. Rafaela da Conceição;452.837.691-19;2020-10-01;47206.4;102.85;2024-11-21;Em Atraso;413;15316.76
42352-L;9428;Salário;Olívia Sampaio;987.312.654-64;2015-05-06;26223.65;142.75;2018-07-24;Inativa;916;15018.71
47874-S;6506;Salário;;960.481.375-75;2016-10-29;1060.09;50.99;2019-12-27;Em Atraso;344;14124.77
50341-A;9779;Poupança;Lorenzo Moura;328.157.064-07;2024-11-17;33096.46;67.38;2025-01-14;Inativa;628;8309.23
10108-E;2967;Corrente;Thomas Andrade;298.547.061-76;2024-07-21;25831.92;107.36;2024-08-17;Ativa;482;13014.33
46386-B;6933;;Srta. Brenda Lima;012.987.653-40;2024-02-12;195055.37;84.89;2024-11-22;Encerrada;449;1695.3
;8145;Corrente;Maria Sophia da Conceição;087.263.951-77;2015-06-21;33181.35;138.92;2021-02-16;Inativa;802;9714.37
30270-E;9856;Corrente;Ana Clara Sales;863.421.907-04;2018-07-17;27405.13;103.48;2018-09-15;Inativa;396;8258.53
33557-V;8948;Poupança;Ana Carolina Casa Grande;360.421.987-69;2016-07-20;26661.45;0.0;2024-01-08;Em Atraso;0;11606.22
51745-N;9575;Salário;Théo Machado;592.147.083-04;2023-05-22;32699.55;99.78;2025-01-24;Em Atraso;939;14149.62
29909-G;9437;Salário;Maria Fernanda Oliveira;128.564.097-76;2016-09-23;30475.32;60.72;2019-10-08;Ativa;567;20123.43
48215-G;1006;Corrente;Sra. Ana Julia Sales;472.093.856-65;2025-01-28;20526.82;71.19;2025-02-01;Ativa;689;
34710-M;7834;Poupança;Ana Sophia Almeida;431.869.027-03;2016-01-02;38066.28;197.28;2021-07-03;Ativa;943;11592.68
39020-E;6291;Corrente;Ana Liz Ramos;321.075.486-17;2019-04-23;-838.8;138.73;2023-12-03;;545;11988.12
39428-R;1589;Poupança;Vinícius Pastor;149.578.603-00;2024-02-10;40452.68;120.75;2024-10-16;Ativa;920;6735.36
86712-D;4609;Poupança;Alexia Fonseca;;2020-08-27;1055.81;22.41;2021-05-03;Ativa;108;13698.23
62656-H;7370;Poupança;Manuella Martins;865.217.403-26;2022-07-19;18745.9;46.42;2024-10-31;Inativa;220;16069.59
99647-O;1837;Corrente;Maria Alice Araújo;263.781.049-13;2016-10-06;11482.35;75.37;2018-08-07;Inativa;496;1742.0
17291-H;7764;Salário;Anna Liz Ramos;940.536.178-39;2022-02-18;25842.36;31.39;2023-02-17;Em Atraso;141;10194.41
58106-J;6676;Poupança;Camila Cavalcante;973.201.856-95;2020-02-08;21116.01;150.8;2022-11-22;Em Atraso;520;12753.39
82855-I;9087;Corrente;Kaique Aragão;698.132.470-96;2023-09-20;7507.21;130.24;2024-10-20;Encerrada;487;15998.14
30710-G;2245;Poupança;Enzo Rezende;786.314.925-82;2022-05-09;33199.99;107.18;2023-10-21;Inativa;417;12458.63
80792-G;7342;Poupança;Sra. Laura Pinto;263.745.980-83;2022-10-07;11861.5;255.07;2024-01-08;Encerrada;930;5256.75
73046-K;6332;Salário;João Lucas Pastor;523.470.918-32;2022-07-10;16414.75;77.27;2023-12-13;Ativa;594;11678.66
93635-U;6531;Poupança;Eduardo Abreu;857.930.412-14;2021-06-13;3074.96;126.0;2021-11-09;Em Atraso;424;16811.9
94347-X;;Corrente;João Pedro Nogueira;072.168.439-40;2022-08-23;26300.08;95.73;2023-05-04;Encerrada;722;19057.86
72431-A;1322;Salário;André Nunes;517.620.483-53;2015-05-20;2675.37;178.21;2016-02-12;Em Atraso;596;1602.69
74780-Z;2497;Poupança;Davi Luiz Alves;512.693.780-40;2024-01-05;10506.97;130.08;2025-01-07;Ativa;491;3305.12
68093-N;2421;Salário;Srta. Alice Casa Grande;453.912.680-60;2024-12-06;11950.43;215.09;2025-01-11;Encerrada;970;5271.2
23879-B;9423;Poupança;João Cavalcante;928.547.306-74;2021-03-06;26723.83;233.7;2024-07-05;Em Atraso;853;2543.76
58499-J;2240;Corrente;Murilo Peixoto;325.840.769-00;2022-09-11;16504.9;12.53;2024-10-03;Inativa;105;15957.42
37953-B;5598;Salário;Anna Liz Pastor;259.460.137-34;2020-06-19;20138.13;132.71;;Encerrada;546;19836.28
84097-N;3472;Salário;Otto Silveira;350.187.649-10;2016-09-04;8368.11;120.74;2021-04-20;Inativa;983;9227.21
31236-S;5874;Salário;Evelyn Fonseca;376.582.401-17;2015-06-15;11498.22;69.81;2024-04-03;Ativa;449;14528.15
55755-G;9448;Salário;Davi Lucas Aparecida;961.054.872-58;2017-09-26;46657.19;137.03;2021-07-13;Ativa;477;7934.62
29412-P;7713;Corrente;Bella Ramos;268.793.014-87;2021-04-22;15650.76;160.93;2024-06-27;Inativa;;17105.02
71570-O;9015;Corrente;Davi Lucca Andrade;349.561.802-33;2024-03-01;47876.02;80.0;2024-05-10;Em Atraso;413;6042.36
20455-V;7908;Salário;Marcela Nascimento;164.230.785-80;2015-04-28;32718.88;58.81;2024-11-03;Em Atraso;455;42916.04
35292-X;2947;Poupança;Lara da Rocha;986.021.345-33;2016-09-06;41771.72;60.32;2019-09-05;Encerrada;384;16418.79
;2713;Poupança;Dr. Caleb Aparecida;697.845.301-39;2023-03-16;27779.91;173.64;2024-08-05;Inativa;752;11815.3
69678-S;1817;Corrente;Sr. Henry Nascimento;201.489.536-89;2024-04-17;40816.79;212.85;2024-06-27;Em Atraso;999;7335.97
28889-M;6685;Corrente;Luan da Paz;612.803.459-42;2016-10-12;10747.37;50.98;2019-07-19;Ativa;465;8474.3
76944-W;1613;Corrente;Antony Pimenta;450.692.837-74;2022-09-10;22020.66;57.8;2024-10-21;Ativa;201;12605.74
62066-H;3228;Poupança;Bernardo Sampaio;794.658.023-10;2018-02-11;20803.19;138.32;2022-12-27;Inativa;734;19258.59
19582-O;6143;Salário;Miguel Teixeira;827.103.654-80;2015-08-11;24379.63;219.4;2016-11-10;Encerrada;738;7066.68
89940-B;8261;Salário;Valentina das Neves;702.164.985-11;2018-08-12;1170.41;127.09;2018-09-03;Em Atraso;597;14248.19
25740-V;3175;Corrente;Matheus Rios;327.456.890-29;2021-06-02;17741.12;1245.05;2023-02-23;Encerrada;484;1855.25
84918-U;3363;Poupança;Rodrigo Dias;593.064.718-66;2017-10-09;44578.62;132.07;2019-12-06;Ativa;918;13409.35
97788-Q;4482;Poupança;Marina Rocha;685.714.293-91;2021-08-22;46975.91;177.75;2023-06-17;Em Atraso;965;7114.86
